"X.1","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1481,"IL10RB",1.69709903958263e-11,-0.457307333641861,0.026,0.039,5.5559628357856e-07,"CD8+ Cytotoxic T","IL10RB"
1482,"OAS1",1.72046615070183e-11,-0.433541863125958,0.026,0.04,5.63246208416765e-07,"CD8+ Cytotoxic T","OAS1"
1484,"PRKAR1B",1.76721505196875e-11,-0.76085979948294,0.012,0.021,5.78550863713528e-07,"CD8+ Cytotoxic T","PRKAR1B"
1485,"MIF4GD",1.77222948245008e-11,0.439662675961862,0.089,0.072,5.80192487964508e-07,"CD8+ Cytotoxic T","MIF4GD"
1486,"SNHG9",1.83276676894323e-11,0.455924731389866,0.074,0.059,6.00011184816635e-07,"CD8+ Cytotoxic T","SNHG9"
1487,"RP11-473M20.7",1.85075131996201e-11,0.674074448814094,0.026,0.016,6.05898967129163e-07,"CD8+ Cytotoxic T","RP11-473M20.7"
1488,"MSL3",1.96545399843164e-11,-0.404680026739957,0.039,0.054,6.43450330006549e-07,"CD8+ Cytotoxic T","MSL3"
1489,"LTBR",1.99442138712232e-11,-3.7834671673376,0.001,0.005,6.52933673716104e-07,"CD8+ Cytotoxic T","LTBR"
1490,"FCHO1",2.07488676255292e-11,-0.698760852519392,0.011,0.02,6.79276428324575e-07,"CD8+ Cytotoxic T","FCHO1"
1491,"PRPSAP2",2.08851263698051e-11,-0.410208339759187,0.037,0.052,6.8373726709468e-07,"CD8+ Cytotoxic T","PRPSAP2"
1492,"HLA-DOA",2.09472938063822e-11,-1.71126152856189,0.003,0.008,6.8577250463334e-07,"CD8+ Cytotoxic T","HLA-DOA"
1495,"SLC22A17",2.3425807417892e-11,-2.46863217331051,0.001,0.006,7.66914083246947e-07,"CD8+ Cytotoxic T","SLC22A17"
1496,"DEK",2.35771410564132e-11,0.348009477415728,0.179,0.159,7.71868443904855e-07,"CD8+ Cytotoxic T","DEK"
1498,"SOD2",2.45510131320579e-11,-0.396816398285281,0.046,0.063,8.03751067917312e-07,"CD8+ Cytotoxic T","SOD2"
1500,"DIAPH1",2.58400023705135e-11,0.511814450405085,0.064,0.05,8.4594999760587e-07,"CD8+ Cytotoxic T","DIAPH1"
1501,"RP11-164H13.1",2.66934438114768e-11,-4.07440116807662,0.001,0.005,8.73889963500126e-07,"CD8+ Cytotoxic T","RP11-164H13.1"
1502,"PIF1",2.93018670250578e-11,1.77345521394633,0.004,0.001,9.59284522666342e-07,"CD8+ Cytotoxic T","PIF1"
1503,"ZNF580",2.95115494095191e-11,-0.41353527235257,0.03,0.044,9.66149104568835e-07,"CD8+ Cytotoxic T","ZNF580"
1504,"TGFBR1",3.01548195850432e-11,1.09126935670237,0.009,0.004,9.87208483575143e-07,"CD8+ Cytotoxic T","TGFBR1"
1505,"TNNI2",3.07618320228099e-11,-2.9731878542188,0.001,0.005,1.00708085676275e-06,"CD8+ Cytotoxic T","TNNI2"
1506,"P2RX1",3.09311604512465e-11,-3.73046495115024,0,0.005,1.01262433085291e-06,"CD8+ Cytotoxic T","P2RX1"
1508,"NAMPT",3.21135198493978e-11,-0.8266116811673,0.007,0.015,1.05133241282958e-06,"CD8+ Cytotoxic T","NAMPT"
1509,"TNFRSF25",3.23601675403138e-11,-0.317917217904524,0.045,0.061,1.05940716493479e-06,"CD8+ Cytotoxic T","TNFRSF25"
1510,"IER3",3.33069499026757e-11,0.883639897012977,0.016,0.009,1.0904029259138e-06,"CD8+ Cytotoxic T","IER3"
1511,"C19orf10",3.38035274325624e-11,0.258699984163161,0.2,0.179,1.10665988108723e-06,"CD8+ Cytotoxic T","C19orf10"
1512,"BACE2",3.47244061884329e-11,-3.86692394498859,0,0.005,1.13680760979692e-06,"CD8+ Cytotoxic T","BACE2"
1513,"TRIB2",3.64619785076086e-11,-0.634576301179161,0.017,0.028,1.19369225238209e-06,"CD8+ Cytotoxic T","TRIB2"
1514,"MOB2",3.93186227050705e-11,0.447691952306491,0.084,0.068,1.2872130701186e-06,"CD8+ Cytotoxic T","MOB2"
1515,"RP11-61A14.1",4.08422589628173e-11,2.23020736403741,0.003,0.001,1.33709387392471e-06,"CD8+ Cytotoxic T","RP11-61A14.1"
1516,"PPP1R12A",4.10993462626546e-11,0.424954876643076,0.108,0.09,1.34551039794679e-06,"CD8+ Cytotoxic T","PPP1R12A"
1517,"IL2RA",4.15775438165693e-11,-1.75969357142153,0.003,0.008,1.36116562946685e-06,"CD8+ Cytotoxic T","IL2RA"
1518,"CAPN1",4.33194218531692e-11,0.435758307673367,0.085,0.069,1.41819123262905e-06,"CD8+ Cytotoxic T","CAPN1"
1519,"ADAM12",4.46121835706196e-11,2.28730931214596,0.003,0.001,1.46051366573494e-06,"CD8+ Cytotoxic T","ADAM12"
1520,"NMUR1",4.50642438047213e-11,1.16210803605945,0.008,0.004,1.47531321367896e-06,"CD8+ Cytotoxic T","NMUR1"
1521,"RP11-161M6.2",4.51131428601813e-11,-3.05640388290217,0.001,0.005,1.47691407095662e-06,"CD8+ Cytotoxic T","RP11-161M6.2"
1522,"ACADVL",4.51582937882052e-11,0.518301008787972,0.075,0.059,1.47839222203826e-06,"CD8+ Cytotoxic T","ACADVL"
1523,"PSMG4",4.55391983003118e-11,-0.367792990607691,0.042,0.058,1.49086227395561e-06,"CD8+ Cytotoxic T","PSMG4"
1524,"OCEL1",4.66090990172091e-11,-0.355548192324777,0.037,0.052,1.52588868362539e-06,"CD8+ Cytotoxic T","OCEL1"
1525,"PSMB5",4.83843993269816e-11,-0.315747876264579,0.052,0.07,1.58400846516672e-06,"CD8+ Cytotoxic T","PSMB5"
1526,"SRI",4.85191541069391e-11,0.372840026439194,0.172,0.153,1.58842006715297e-06,"CD8+ Cytotoxic T","SRI"
1527,"SESN3",4.97676263412996e-11,-1.20361933979581,0.005,0.011,1.62929255116147e-06,"CD8+ Cytotoxic T","SESN3"
1529,"THEM4",5.14704723340621e-11,-0.381363313687261,0.038,0.053,1.68504032327253e-06,"CD8+ Cytotoxic T","THEM4"
1530,"TRPV2",5.33936818250141e-11,0.645939293460335,0.051,0.038,1.74800235558731e-06,"CD8+ Cytotoxic T","TRPV2"
1532,"GPR65",5.46954869982922e-11,0.826277496830836,0.023,0.015,1.79062085335009e-06,"CD8+ Cytotoxic T","GPR65"
1533,"KAT8",5.544031516466e-11,-0.341072473449177,0.034,0.048,1.81500503786064e-06,"CD8+ Cytotoxic T","KAT8"
1534,"RIN1",5.62825757333404e-11,-1.84820277436715,0.002,0.007,1.8425789643581e-06,"CD8+ Cytotoxic T","RIN1"
1535,"TAPBPL",5.71480976589426e-11,0.528759848628275,0.061,0.047,1.87091442115846e-06,"CD8+ Cytotoxic T","TAPBPL"
1536,"MRPS25",5.73709824398806e-11,-0.396793025484383,0.032,0.047,1.87821122311681e-06,"CD8+ Cytotoxic T","MRPS25"
1537,"CADM1",6.05731971127654e-11,1.74466641022843,0.006,0.002,1.98304532707771e-06,"CD8+ Cytotoxic T","CADM1"
1538,"PDE7A",6.07568335127221e-11,-0.653558104743311,0.018,0.029,1.98905721553949e-06,"CD8+ Cytotoxic T","PDE7A"
1539,"PPP2R5A",6.36955726575641e-11,0.616317502185636,0.039,0.028,2.08526565766333e-06,"CD8+ Cytotoxic T","PPP2R5A"
1540,"POLR2F",6.43539047419873e-11,0.349120336218781,0.139,0.12,2.10681813344318e-06,"CD8+ Cytotoxic T","POLR2F"
1541,"CASP8",7.50620254617272e-11,0.572281058488735,0.049,0.037,2.45738058956602e-06,"CD8+ Cytotoxic T","CASP8"
1543,"LILRB3",7.71492927857659e-11,-2.74224910725542,0.001,0.005,2.5257135472204e-06,"CD8+ Cytotoxic T","LILRB3"
1544,"C8G",7.98432536807651e-11,1.82622223945297,0.003,0.001,2.61390843900089e-06,"CD8+ Cytotoxic T","C8G"
1545,"CSGALNACT1",8.0286912109026e-11,-1.1055698891109,0.005,0.011,2.62843292862529e-06,"CD8+ Cytotoxic T","CSGALNACT1"
1546,"EFNA5",8.06511841237591e-11,2.61308734935796,0.002,0,2.64035846584362e-06,"CD8+ Cytotoxic T","EFNA5"
1547,"WDFY4",8.15730877197355e-11,-2.77615259853629,0.001,0.005,2.6705397457687e-06,"CD8+ Cytotoxic T","WDFY4"
1548,"COL18A1",8.20877047436955e-11,-1.55575898807422,0.003,0.009,2.6873872778991e-06,"CD8+ Cytotoxic T","COL18A1"
1549,"YWHAH",8.29072063853525e-11,0.340747689578235,0.098,0.081,2.71421612264367e-06,"CD8+ Cytotoxic T","YWHAH"
1550,"FLOT1",8.77976198685372e-11,0.45461289530004,0.081,0.066,2.87431847925617e-06,"CD8+ Cytotoxic T","FLOT1"
1551,"SIGLEC5",8.81173613890263e-11,-3.38839240507259,0,0.004,2.88478617715394e-06,"CD8+ Cytotoxic T","SIGLEC5"
1553,"LCN8",9.61214874771601e-11,-3.24848566098984,0.001,0.006,3.14682525702727e-06,"CD8+ Cytotoxic T","LCN8"
1554,"C19orf48",1.08969382036521e-10,-0.388542230652815,0.027,0.04,3.56743962911161e-06,"CD8+ Cytotoxic T","C19orf48"
1555,"RP11-169K16.9",1.09877772595303e-10,-0.412133526450682,0.029,0.043,3.59717851922503e-06,"CD8+ Cytotoxic T","RP11-169K16.9"
1556,"RP11-395B7.4",1.11366438837804e-10,1.66114617315918,0.006,0.002,3.64591447467201e-06,"CD8+ Cytotoxic T","RP11-395B7.4"
1557,"DTD1",1.13615097993847e-10,0.561520684120288,0.07,0.056,3.71953107812257e-06,"CD8+ Cytotoxic T","DTD1"
1558,"C19orf66",1.19020792468394e-10,0.393762544512193,0.115,0.098,3.89650270383029e-06,"CD8+ Cytotoxic T","C19orf66"
1559,"SNRNP25",1.2032219084584e-10,-0.437229819024748,0.028,0.041,3.93910788391112e-06,"CD8+ Cytotoxic T","SNRNP25"
1560,"KCNAB2",1.22018613551662e-10,0.537643463536677,0.058,0.044,3.99464537045431e-06,"CD8+ Cytotoxic T","KCNAB2"
1561,"CLUAP1",1.27813336006602e-10,-0.988538443223301,0.008,0.017,4.18435299418414e-06,"CD8+ Cytotoxic T","CLUAP1"
1562,"CDH23",1.34599056505719e-10,-1.57118779185521,0.002,0.008,4.40650391188423e-06,"CD8+ Cytotoxic T","CDH23"
1564,"XPNPEP2",1.42793837614432e-10,2.02465797296965,0.003,0.001,4.67478465582126e-06,"CD8+ Cytotoxic T","XPNPEP2"
1565,"DNAJC4",1.4436329420915e-10,-0.29975854581666,0.065,0.083,4.72616552581915e-06,"CD8+ Cytotoxic T","DNAJC4"
1566,"EMC4",1.45580962765277e-10,0.303852083098351,0.183,0.164,4.76602955900963e-06,"CD8+ Cytotoxic T","EMC4"
1567,"FAM153B",1.56227164242928e-10,-3.8752947107734,0,0.004,5.11456490298499e-06,"CD8+ Cytotoxic T","FAM153B"
1568,"CBR1",1.57753033257517e-10,-0.250590219812145,0.056,0.073,5.1645188027846e-06,"CD8+ Cytotoxic T","CBR1"
1571,"TNFRSF18",1.73222728701457e-10,-0.690096315342702,0.015,0.025,5.6709656922283e-06,"CD8+ Cytotoxic T","TNFRSF18"
1572,"PCBP4",1.79047650198247e-10,1.02008688764232,0.017,0.01,5.8616619721902e-06,"CD8+ Cytotoxic T","PCBP4"
1573,"STX7",1.80088251112968e-10,-0.544596500493651,0.02,0.031,5.89572916493634e-06,"CD8+ Cytotoxic T","STX7"
1574,"LINC00877",1.83826100407869e-10,-6.12515649776518,0,0.004,6.01809887515282e-06,"CD8+ Cytotoxic T","LINC00877"
1575,"AC022182.3",1.87548020569303e-10,-1.85626861108459,0.002,0.007,6.13994709739784e-06,"CD8+ Cytotoxic T","AC022182.3"
1576,"PITPNA-AS1",1.89063434228172e-10,-0.436238369322016,0.027,0.04,6.1895587097619e-06,"CD8+ Cytotoxic T","PITPNA-AS1"
1577,"ARL6IP1",2.07665035968163e-10,0.38210523321622,0.145,0.127,6.79853794752571e-06,"CD8+ Cytotoxic T","ARL6IP1"
1578,"GSTT1",2.12659815032908e-10,-0.826686205612229,0.012,0.021,6.96205702454736e-06,"CD8+ Cytotoxic T","GSTT1"
1579,"GHITM",2.14014605464186e-10,0.286226127220223,0.243,0.226,7.00641015368651e-06,"CD8+ Cytotoxic T","GHITM"
1580,"LMO2",2.14597966176334e-10,-4.31068995683751,0,0.004,7.02550821668082e-06,"CD8+ Cytotoxic T","LMO2"
1581,"TREX1",2.18945033074719e-10,-0.250509705662948,0.043,0.058,7.16782249280016e-06,"CD8+ Cytotoxic T","TREX1"
1582,"CBFA2T3",2.25961766467632e-10,-5.9800390224039,0,0.004,7.39753631061734e-06,"CD8+ Cytotoxic T","CBFA2T3"
1583,"SOWAHD",2.28537248149199e-10,-1.92448622533431,0.002,0.007,7.48185242990847e-06,"CD8+ Cytotoxic T","SOWAHD"
1584,"GALNT2",2.31617222170761e-10,-0.972037464518258,0.01,0.018,7.58268461942638e-06,"CD8+ Cytotoxic T","GALNT2"
1585,"EHBP1L1",2.33691808967111e-10,-1.11968137052573,0.01,0.018,7.65060244196529e-06,"CD8+ Cytotoxic T","EHBP1L1"
1586,"MKNK1",2.34066589255236e-10,0.803304273513209,0.022,0.014,7.66287199903792e-06,"CD8+ Cytotoxic T","MKNK1"
1587,"GAL3ST4",2.41984590486676e-10,-4.37263511635627,0,0.004,7.9220915233528e-06,"CD8+ Cytotoxic T","GAL3ST4"
1588,"RPIA",2.50423660461017e-10,-0.274902462775802,0.056,0.073,8.19836979617278e-06,"CD8+ Cytotoxic T","RPIA"
1589,"MX2",2.50755795074931e-10,-0.5734176018477,0.019,0.03,8.20924321916308e-06,"CD8+ Cytotoxic T","MX2"
1590,"MAD2L2",2.78348109115572e-10,0.555299310779838,0.068,0.054,9.11256039622561e-06,"CD8+ Cytotoxic T","MAD2L2"
1591,"P2RY13",2.84649713530628e-10,-7.78284706337102,0,0.003,9.31886232156569e-06,"CD8+ Cytotoxic T","P2RY13"
1592,"C6orf1",2.87603811114709e-10,0.476205520390123,0.079,0.064,9.41557356827334e-06,"CD8+ Cytotoxic T","C6orf1"
1593,"FAM195A",2.9920306986058e-10,-0.367733062771761,0.033,0.046,9.79531010109567e-06,"CD8+ Cytotoxic T","FAM195A"
1594,"MECP2",3.00485041784186e-10,0.561374247961491,0.049,0.037,9.83727929793069e-06,"CD8+ Cytotoxic T","MECP2"
1596,"ARL11",3.09305036840165e-10,-3.38635718179857,0.001,0.005,1.01260282960733e-05,"CD8+ Cytotoxic T","ARL11"
1597,"FAM63A",3.28915788944757e-10,-1.91151722328759,0.002,0.007,1.07680450984735e-05,"CD8+ Cytotoxic T","FAM63A"
1598,"DNAJB11",3.3590308339706e-10,0.54406022776479,0.064,0.051,1.09967951442529e-05,"CD8+ Cytotoxic T","DNAJB11"
1599,"SLC25A20",3.45112659704473e-10,0.78900062688056,0.019,0.012,1.1298298253405e-05,"CD8+ Cytotoxic T","SLC25A20"
1601,"MCF2L-AS1",3.50905526064931e-10,-1.07898301322883,0.005,0.011,1.14879451123137e-05,"CD8+ Cytotoxic T","MCF2L-AS1"
1602,"GPR108",3.55147523110142e-10,0.539829782497296,0.064,0.05,1.16268196115798e-05,"CD8+ Cytotoxic T","GPR108"
1603,"NDUFB1",3.65829149011676e-10,-0.252692547775482,0.072,0.092,1.19765146803443e-05,"CD8+ Cytotoxic T","NDUFB1"
1604,"CRELD2",3.7492483731019e-10,0.433188915985182,0.076,0.061,1.2274289323861e-05,"CD8+ Cytotoxic T","CRELD2"
1605,"RHOF",3.80595460581483e-10,0.330399910450822,0.14,0.122,1.24599341885166e-05,"CD8+ Cytotoxic T","RHOF"
1606,"IKZF2",3.86254649824808e-10,1.34466183957642,0.005,0.002,1.26452047259646e-05,"CD8+ Cytotoxic T","IKZF2"
1608,"HSBP1",4.07105962027159e-10,-0.252459165408157,0.043,0.058,1.33278349848451e-05,"CD8+ Cytotoxic T","HSBP1"
1609,"ASAH1",4.15547224389267e-10,-0.281822886474134,0.061,0.079,1.36041850320558e-05,"CD8+ Cytotoxic T","ASAH1"
1610,"NFKBIZ",4.22278468650468e-10,-0.460002843245451,0.022,0.033,1.3824552506679e-05,"CD8+ Cytotoxic T","NFKBIZ"
1611,"TAP2.1",4.46399395683983e-10,0.58571822471619,0.044,0.033,1.46142234159022e-05,"CD8+ Cytotoxic T","TAP2.1"
1612,"TGIF1",4.63278289968951e-10,0.656437537320618,0.036,0.026,1.51668046570035e-05,"CD8+ Cytotoxic T","TGIF1"
1613,"IL13RA1",4.66846595319849e-10,-4.74313684296056,0,0.004,1.52836238375812e-05,"CD8+ Cytotoxic T","IL13RA1"
1614,"SGK223",4.96817864569427e-10,-1.25387382168293,0.005,0.011,1.62648232502739e-05,"CD8+ Cytotoxic T","SGK223"
1615,"LINS",5.0861101351573e-10,-0.640493444075508,0.015,0.024,1.6650907360478e-05,"CD8+ Cytotoxic T","LINS"
1616,"SNX29P2",5.29889516199939e-10,-1.88299090675793,0.001,0.006,1.73475229813536e-05,"CD8+ Cytotoxic T","SNX29P2"
1617,"SNX5",5.29905624988848e-10,0.531973110730085,0.061,0.047,1.73480503508849e-05,"CD8+ Cytotoxic T","SNX5"
1619,"RP11-369E15.3",5.34345729622375e-10,1.43228719873497,0.004,0.002,1.74934104963773e-05,"CD8+ Cytotoxic T","RP11-369E15.3"
1620,"TMCO1",5.53097277184985e-10,0.380271235250062,0.129,0.111,1.8107298660482e-05,"CD8+ Cytotoxic T","TMCO1"
1621,"JUP",5.53120084243897e-10,-2.67542479096559,0.001,0.005,1.81080453179767e-05,"CD8+ Cytotoxic T","JUP"
1622,"STAG3",5.53453456336016e-10,-1.98072385935421,0.003,0.008,1.81189592535285e-05,"CD8+ Cytotoxic T","STAG3"
1623,"ZNF274",5.60409104641286e-10,-0.635672033449544,0.016,0.026,1.83466732677464e-05,"CD8+ Cytotoxic T","ZNF274"
1624,"TIMP2",5.72496524012636e-10,-5.60083174395373,0,0.004,1.87423912031257e-05,"CD8+ Cytotoxic T","TIMP2"
1626,"SLAMF6",5.99000017325759e-10,0.70692378331317,0.027,0.018,1.96100625672107e-05,"CD8+ Cytotoxic T","SLAMF6"
1627,"TNFRSF8",5.9921931771789e-10,-4.81337854492159,0,0.004,1.96172420234483e-05,"CD8+ Cytotoxic T","TNFRSF8"
1628,"CERK",6.05739409529909e-10,0.765120556076797,0.027,0.018,1.98306967891902e-05,"CD8+ Cytotoxic T","CERK"
1629,"MRPL45",6.11898481293712e-10,-0.436724429390891,0.029,0.042,2.00323324805935e-05,"CD8+ Cytotoxic T","MRPL45"
1630,"APOBEC3A",6.26484699897536e-10,-1.95865613631468,0.003,0.008,2.05098561052455e-05,"CD8+ Cytotoxic T","APOBEC3A"
1632,"CD81",6.48388028564795e-10,0.626769350278429,0.029,0.02,2.12269272791542e-05,"CD8+ Cytotoxic T","CD81"
1633,"DAB2",6.55682233775797e-10,-3.63023554335299,0,0.004,2.14657249693521e-05,"CD8+ Cytotoxic T","DAB2"
1634,"TRAF3IP2",6.72676323508903e-10,-0.944882004042716,0.006,0.012,2.20220774790345e-05,"CD8+ Cytotoxic T","TRAF3IP2"
1635,"CD36",6.77030224604095e-10,-3.59207011965013,0,0.004,2.21646154930889e-05,"CD8+ Cytotoxic T","CD36"
1636,"COL5A3",7.05101259855196e-10,2.42691938602511,0.003,0.001,2.30836050451394e-05,"CD8+ Cytotoxic T","COL5A3"
1637,"NOTCH2NL",7.15485897789137e-10,-0.3098014024603,0.034,0.047,2.34235773218208e-05,"CD8+ Cytotoxic T","NOTCH2NL"
1638,"BAG3",7.30921963659162e-10,-1.10938014214934,0.004,0.01,2.39289232462736e-05,"CD8+ Cytotoxic T","BAG3"
1640,"MLXIP",7.78654475197648e-10,-0.713879924545492,0.014,0.023,2.54915902090206e-05,"CD8+ Cytotoxic T","MLXIP"
1641,"SESN1",8.14844726435884e-10,0.706349437365372,0.02,0.012,2.6676386654058e-05,"CD8+ Cytotoxic T","SESN1"
1642,"RHOU",8.26782184079145e-10,1.64578532652059,0.003,0.001,2.7067195142383e-05,"CD8+ Cytotoxic T","RHOU"
1643,"IL4I1",8.27982945691943e-10,1.09840825746341,0.009,0.005,2.71065056760628e-05,"CD8+ Cytotoxic T","IL4I1"
1645,"MTMR11",8.31870934630942e-10,-3.52642791588938,0,0.004,2.72337906579478e-05,"CD8+ Cytotoxic T","MTMR11"
1646,"SLC3A2",8.40709273046047e-10,0.357224100012806,0.122,0.105,2.75231401809815e-05,"CD8+ Cytotoxic T","SLC3A2"
1647,"MX1",8.4915834702015e-10,-0.505062897025161,0.023,0.035,2.77997459647457e-05,"CD8+ Cytotoxic T","MX1"
1648,"LMAN1",8.57581616193113e-10,0.539586763818334,0.051,0.039,2.80755069509301e-05,"CD8+ Cytotoxic T","LMAN1"
1649,"ADRM1",8.67788884520078e-10,0.331922262382822,0.161,0.144,2.84096725014183e-05,"CD8+ Cytotoxic T","ADRM1"
1650,"TPCN1",8.948730331287e-10,-2.01074734922369,0.002,0.006,2.92963533585674e-05,"CD8+ Cytotoxic T","TPCN1"
1651,"AC021188.4",9.86581286516169e-10,1.45801980492362,0.005,0.002,3.22986981579664e-05,"CD8+ Cytotoxic T","AC021188.4"
1652,"IMPA2",1.00443270544797e-09,-1.21525235507745,0.004,0.01,3.28831179109558e-05,"CD8+ Cytotoxic T","IMPA2"
1653,"TIMM10",1.11228859335229e-09,-0.261655547553101,0.048,0.064,3.64141039691674e-05,"CD8+ Cytotoxic T","TIMM10"
1654,"ARL5A",1.11836905435599e-09,0.391022537200332,0.117,0.101,3.66131661015065e-05,"CD8+ Cytotoxic T","ARL5A"
1656,"DENND5A",1.23707477407869e-09,-1.71868942920125,0.002,0.007,4.04993539537882e-05,"CD8+ Cytotoxic T","DENND5A"
1657,"CD164",1.24098967097404e-09,0.337195642177373,0.15,0.132,4.0627519848348e-05,"CD8+ Cytotoxic T","CD164"
1658,"C15orf57",1.24173752292404e-09,-0.403867147779353,0.031,0.043,4.06520030254874e-05,"CD8+ Cytotoxic T","C15orf57"
1659,"GAMT",1.2635553746329e-09,-0.437885901754767,0.026,0.038,4.13662758547318e-05,"CD8+ Cytotoxic T","GAMT"
1660,"GALT",1.27894126045583e-09,-0.339382064809121,0.039,0.053,4.18699789848028e-05,"CD8+ Cytotoxic T","GALT"
1661,"PRR24",1.35397897506721e-09,-0.808576136586368,0.009,0.017,4.43265636857504e-05,"CD8+ Cytotoxic T","PRR24"
1662,"RP11-462L8.1",1.38162280556217e-09,3.0123650776787,0.001,0,4.52315674084944e-05,"CD8+ Cytotoxic T","RP11-462L8.1"
1663,"LAX1",1.40416875975647e-09,0.882181220573364,0.015,0.009,4.59696768569073e-05,"CD8+ Cytotoxic T","LAX1"
1666,"AP2S1",1.44634050470666e-09,-0.253451754140868,0.188,0.217,4.73502954430865e-05,"CD8+ Cytotoxic T","AP2S1"
1667,"TMEM132C",1.4643262925542e-09,3.52395340090308,0.001,0,4.79391141656394e-05,"CD8+ Cytotoxic T","TMEM132C"
1668,"ARHGEF28",1.46661101319462e-09,2.78096224063914,0.001,0,4.80139113499654e-05,"CD8+ Cytotoxic T","ARHGEF28"
1669,"P2RX4",1.4715538221188e-09,-0.497477061570276,0.017,0.027,4.81757290285252e-05,"CD8+ Cytotoxic T","P2RX4"
1670,"USB1",1.48247298326523e-09,0.530150715726001,0.052,0.04,4.85332005261372e-05,"CD8+ Cytotoxic T","USB1"
1671,"SULF2",1.52086225533586e-09,-4.17249182045771,0,0.004,4.97899885151854e-05,"CD8+ Cytotoxic T","SULF2"
1672,"SPINT1",1.59632368350872e-09,-1.28299012907959,0.002,0.007,5.22604447507086e-05,"CD8+ Cytotoxic T","SPINT1"
1673,"METTL21A",1.60542018996577e-09,-0.388359064293262,0.026,0.038,5.25582461790995e-05,"CD8+ Cytotoxic T","METTL21A"
1674,"PAX5",1.60572199106275e-09,-5.31837111617521,0,0.003,5.25681265434123e-05,"CD8+ Cytotoxic T","PAX5"
1675,"PAFAH1B3",1.63756646832065e-09,-0.276408009046598,0.047,0.062,5.36106510398813e-05,"CD8+ Cytotoxic T","PAFAH1B3"
1676,"NUDT16",1.6813081177504e-09,-0.483012312848247,0.021,0.032,5.50426651589127e-05,"CD8+ Cytotoxic T","NUDT16"
1680,"HIVEP3",1.84006587531724e-09,0.78835512470509,0.017,0.01,6.02400766261358e-05,"CD8+ Cytotoxic T","HIVEP3"
1681,"SULT1A1",1.8431864859059e-09,-0.973005923308827,0.007,0.014,6.03422391755873e-05,"CD8+ Cytotoxic T","SULT1A1"
1683,"RBM38",1.95579122967627e-09,-0.4962968584949,0.026,0.037,6.40286932771418e-05,"CD8+ Cytotoxic T","RBM38"
1684,"ARAP1",1.9981141038002e-09,-0.876311431208919,0.01,0.018,6.54142595302109e-05,"CD8+ Cytotoxic T","ARAP1"
1685,"MTHFS",1.99905729291478e-09,-0.270887348742749,0.048,0.063,6.54451376554439e-05,"CD8+ Cytotoxic T","MTHFS"
1687,"IFIT1",2.02688823241372e-09,-1.44740641163841,0.002,0.007,6.63562669527603e-05,"CD8+ Cytotoxic T","IFIT1"
1688,"SLC2A8",2.04438744149991e-09,1.13964688914231,0.01,0.005,6.69291560598241e-05,"CD8+ Cytotoxic T","SLC2A8"
1689,"P2RY10",2.11306439620865e-09,-0.530536689006444,0.016,0.025,6.91775022030787e-05,"CD8+ Cytotoxic T","P2RY10"
1690,"CIDEB",2.11907060817792e-09,0.805497682197611,0.02,0.013,6.93741335705288e-05,"CD8+ Cytotoxic T","CIDEB"
1691,"STAC3",2.21697225418528e-09,-2.47268631354035,0.001,0.005,7.25792376575176e-05,"CD8+ Cytotoxic T","STAC3"
1692,"ZGLP1",2.23123788737796e-09,-3.43957745052525,0,0.004,7.30462659569795e-05,"CD8+ Cytotoxic T","ZGLP1"
1693,"BLVRA",2.27699463891111e-09,-0.344096171125849,0.039,0.053,7.4544250488672e-05,"CD8+ Cytotoxic T","BLVRA"
1694,"CMTM5",2.27882966141809e-09,-6.15329640062479,0,0.003,7.46043254555055e-05,"CD8+ Cytotoxic T","CMTM5"
1695,"IL17RA",2.30483647616941e-09,-0.668707496176514,0.013,0.021,7.54557365568341e-05,"CD8+ Cytotoxic T","IL17RA"
1696,"FAM179A",2.37612214370388e-09,1.37853595907584,0.004,0.001,7.77894867405775e-05,"CD8+ Cytotoxic T","FAM179A"
1697,"MAP4K1",2.40402580116321e-09,0.619904820876389,0.05,0.038,7.87029966784812e-05,"CD8+ Cytotoxic T","MAP4K1"
1698,"FGD2",2.44036408851788e-09,-2.58935210765302,0.001,0.004,7.98926395298984e-05,"CD8+ Cytotoxic T","FGD2"
1699,"DFNB31",2.52573602196308e-09,1.6627292842274,0.004,0.001,8.26875458870272e-05,"CD8+ Cytotoxic T","DFNB31"
1700,"GOLGA7",2.61487812717566e-09,0.365467995361544,0.12,0.104,8.56058801274768e-05,"CD8+ Cytotoxic T","GOLGA7"
1701,"TMC6",2.62086162032349e-09,0.362975658465596,0.129,0.112,8.58017677261505e-05,"CD8+ Cytotoxic T","TMC6"
1704,"CD200",2.80328613365489e-09,-2.53359287048121,0.001,0.006,9.17739814435938e-05,"CD8+ Cytotoxic T","CD200"
1705,"ACRBP",2.82068397134197e-09,-4.24264757534735,0.001,0.005,9.23435518537935e-05,"CD8+ Cytotoxic T","ACRBP"
1706,"UBIAD1",2.82579717754884e-09,-0.528393480410923,0.018,0.028,9.2510947998594e-05,"CD8+ Cytotoxic T","UBIAD1"
1707,"METRN",2.85749550666207e-09,1.12774325268043,0.007,0.003,9.35486878971029e-05,"CD8+ Cytotoxic T","METRN"
1708,"PDE6G",2.87129402064741e-09,-1.97066696099845,0.001,0.006,9.40004236479551e-05,"CD8+ Cytotoxic T","PDE6G"
